ID,SUBE,MAAS,YAS,CINSIYET,MOBIL BANKACILIK
3338,S624,8778,48,68,K,0
3339,S624,15750,4,27,E,1
3340,S624,18288,11,54,E,1
3341,S624,18722,22,50,E,1
3342,S624,19912,64,51,E,1
3343,S624,14491,58,32,E,1
3344,S624,13135,27,33,E,1
3345,S624,18359,25,33,E,1
3346,S624,15438,62,30,E,1
3347,S624,14007,24,30,E,1
3348,S624,8038,61,29,E,1
3349,S624,8610,9,32,E,0
3350,S624,11847,08,30,E,1
3351,S624,11842,6,30,E,1
3352,S624,5518,22,51,E,0
3353,S624,13438,75,22,E,1
3354,S624,11849,12,29,K,1
3355,S624,14414,52,25,E,1
3356,S625,8674,81,63,K,0
3357,S625,13691,44,24,E,1
3358,S627,12994,63,48,K,1
3359,S627,16556,86,39,E,1
3360,S627,15267,09,42,K,1
3361,S627,15542,6,38,K,1
3362,S627,27131,15,28,K,1
3363,S627,26388,4,27,K,1
3364,S629,7000,56,K,0
3365,S63,9946,78,37,E,0
3366,S63,13955,66,53,E,1
3367,S631,8360,43,28,E,1
3368,S631,12938,31,29,E,1
3369,S631,16166,66,30,E,1
3370,S631,11703,16,32,E,1
3371,S631,13070,73,31,E,1
3372,S631,12041,64,29,K,1
3373,S631,12407,8,27,E,1
3374,S633,35322,66,53,E,0
3375,S633,16362,43,49,K,1
3376,S633,16025,35,41,K,1
3377,S633,10083,4,35,E,1
3378,S633,11121,25,37,E,1
3379,S633,10756,5,41,K,1
3380,S633,23840,34,36,E,1
3381,S633,9891,38,34,E,0
3382,S633,9054,67,30,K,1
3383,S633,7963,4,49,E,0
3384,S633,10751,97,42,E,1
3385,S633,23697,51,31,E,1
3386,S633,10090,77,38,E,1
3387,S633,9392,77,50,K,0
3388,S633,9114,26,36,E,0
3389,S633,8480,09,39,E,0
3390,S633,9114,26,33,E,0
3391,S633,9456,4,29,K,1
3392,S634,10062,49,35,E,1
3393,S634,9900,95,25,E,1
3394,S634,9820,44,29,K,1
3395,S635,11458,82,42,K,1
3396,S635,16705,75,60,E,1
3397,S635,21723,52,58,E,1
3398,S635,13822,43,39,E,1
3399,S635,14231,26,40,E,1
3400,S635,36761,47,53,K,1
3401,S635,10413,1,62,E,0
3402,S635,9955,74,35,E,0
3403,S635,10860,55,33,K,1
3404,S635,10470,9,36,E,1
3405,S635,7579,71,31,K,0
3406,S635,9116,34,29,K,1
3407,S635,6818,86,32,K,0
3408,S635,9104,42,29,E,1
3409,S635,9552,85,29,K,1
3410,S635,8895,99,31,E,0
3411,S635,14552,68,24,E,1
3412,S635,8983,37,21,E,1
3413,S637,10544,45,34,E,1
3414,S637,8824,5,24,E,1
3415,S638,9458,76,42,E,0
3416,S638,24903,53,33,E,1
3417,S638,5581,25,51,E,0
3418,S638,13671,1,23,E,1
3419,S639,13100,77,46,E,1
3420,S639,31681,19,37,E,1
3421,S639,14808,43,35,E,1
3422,S639,9261,32,32,E,0
3423,S639,9874,59,29,E,1
3424,S639,9114,26,28,E,1
3425,S639,9449,91,32,E,0
3426,S639,8943,02,40,K,0
3427,S639,8892,31,29,K,1
3428,S641,14466,22,51,E,1
3429,S641,18047,9,50,K,1
3430,S642,5552,03,63,K,0
3431,S642,12564,23,47,E,1
3432,S642,7035,7,74,E,0
3433,S645,7848,05,69,E,0
3434,S646,14270,69,38,E,1
3435,S646,12576,67,49,E,1
3436,S646,12320,27,43,K,1
3437,S646,9123,31,38,K,0
3438,S647,22560,14,68,E,1
3439,S647,6921,22,72,E,0
3440,S647,5876,51,57,E,0
3441,S647,5051,5,57,E,0
3442,S648,22507,1,49,E,1
3443,S648,5500,35,34,E,0
3444,S648,5425,35,57,E,0
3445,S649,14738,19,61,E,1
3446,S649,7052,44,70,E,0
3447,S649,21782,13,48,E,1
3448,S649,11873,36,51,E,1
3449,S649,20389,79,52,E,1
3450,S649,12357,67,32,E,1
3451,S649,10552,02,52,E,1
3452,S649,10878,73,52,E,1
3453,S649,18450,44,33,E,1
3454,S649,23490,08,32,E,1
3455,S649,14196,69,28,E,1
3456,S649,13572,93,35,E,1
3457,S65,11356,16,44,E,1
3458,S65,14642,7,46,E,1
3459,S65,14102,46,29,E,1
3460,S65,11659,55,38,E,1
3461,S651,23463,44,25,E,1
3462,S651,26422,73,28,E,1
3463,S651,23579,46,28,E,1
3464,S651,20224,72,28,E,1
3465,S652,12728,57,48,E,1
3466,S654,8566,84,62,E,0
3467,S654,17407,98,53,E,1
3468,S654,10550,42,34,K,1
3469,S655,9226,23,24,K,1
3470,S657,6260,98,74,E,0
3471,S657,7187,36,67,K,0
3472,S657,13938,08,27,E,1
3473,S658,9018,37,27,E,1
3474,S659,10787,62,59,E,1
3475,S659,9793,08,49,E,0
3476,S659,6646,45,62,E,0
3477,S659,5349,12,55,K,0
3478,S659,13284,99,35,E,1
3479,S659,7401,56,54,K,0
3480,S659,8818,56,33,E,0
3481,S661,7764,65,63,E,0
3482,S661,15741,24,27,E,1
3483,S661,9798,25,52,E,0
3484,S661,16020,31,25,E,1
3485,S661,10205,58,61,E,1
3486,S661,18400,18,28,E,1
3487,S661,14120,96,28,E,1
3488,S661,8005,35,26,E,1
3489,S661,19755,44,29,E,1
3490,S661,19309,81,25,E,1
3491,S661,20000,86,26,E,1
3492,S661,16321,59,26,E,1
3493,S661,15141,82,23,E,1
3494,S661,19178,62,30,E,1
3495,S662,7565,84,43,E,0
3496,S662,18089,11,32,E,1
3497,S662,18137,59,23,K,1
3498,S662,24485,73,29,E,1
3499,S664,20884,86,53,E,1
3500,S664,12737,94,43,E,1
3501,S664,10886,7,40,E,1
3502,S664,17156,03,41,E,1
3503,S664,25444,16,44,E,1
3504,S664,22501,45,29,K,1
3505,S665,13571,6,61,E,1
3506,S665,5500,35,42,E,0
3507,S665,5064,61,28,K,1
3508,S665,15264,03,29,E,1
3509,S665,18081,49,30,E,1
3510,S666,9861,12,48,K,0
3511,S666,8521,54,44,K,0
3512,S666,8356,41,43,K,0
3513,S667,15877,57,50,E,1
3514,S667,17653,82,52,E,1
3515,S667,13392,16,48,E,1
3516,S667,9204,86,57,E,0
3517,S667,5243,8,35,E,0
3518,S667,15072,33,48,E,0
3519,S667,13903,79,34,E,1
3520,S667,15012,99,46,K,1
3521,S667,13370,5,52,E,1
3522,S667,18173,17,50,E,1
3523,S667,14781,14,32,E,1
3524,S667,14797,08,35,E,1
3525,S667,14947,25,31,E,1
3526,S667,14186,08,29,E,1
3527,S667,18954,97,27,E,1
3528,S667,15789,56,31,E,1
3529,S667,9151,21,30,E,1
3530,S667,8391,23,32,E,0
3531,S667,14687,46,31,E,1
3532,S667,10276,71,30,E,1
3533,S667,14356,97,28,E,1
3534,S667,12241,91,35,E,1
3535,S667,13997,52,29,E,1
3536,S668,11215,09,38,E,1
3537,S668,14446,96,28,E,1
3538,S668,13435,26,32,E,1
3539,S668,16731,29,41,E,1
3540,S668,10909,14,39,E,1
3541,S668,18126,64,47,E,1
3542,S668,11009,35,25,E,1
3543,S668,12972,28,27,E,1
3544,S668,9025,51,26,E,1
3545,S668,13245,67,30,E,1
3546,S668,13309,96,45,E,1
3547,S669,9944,21,52,E,0
3548,S669,10741,25,56,E,1
3549,S669,13924,57,47,K,0
3550,S669,18740,65,36,E,1
3551,S669,6566,87,44,E,0
3552,S669,19218,19,38,K,1
3553,S669,18623,76,42,K,1
3554,S669,10865,71,53,E,1
3555,S669,13731,59,42,K,0
3556,S669,9825,79,49,E,0
3557,S669,10338,46,56,K,1
3558,S669,11747,93,40,E,1
3559,S669,19020,94,40,E,1
3560,S669,37009,42,40,E,1
3561,S669,30235,48,33,E,1
3562,S669,18650,81,43,E,1
3563,S669,11788,66,46,E,1
3564,S669,16759,53,40,E,1
3565,S669,15905,78,33,E,1
3566,S669,13395,38,30,E,1
3567,S669,13698,1,28,E,1
3568,S669,12768,94,29,E,1
3569,S669,15008,72,31,K,1
3570,S669,13662,15,31,E,1
3571,S67,13631,21,55,E,1
3572,S671,9820,56,E,0
3573,S671,6366,87,65,E,0
3574,S671,8944,33,42,E,0
3575,S671,6198,8,56,E,0
3576,S671,5058,6,54,K,0
3577,S671,5060,51,56,E,0
3578,S671,15154,16,51,E,1
3579,S671,18386,47,38,E,1
3580,S671,15357,66,53,E,1
3581,S671,8955,33,37,E,0
3582,S671,10787,89,39,E,1
3583,S671,8569,76,38,E,0
3584,S671,12540,86,22,E,1
3585,S671,10805,53,33,E,1
3586,S672,9129,58,63,E,0
3587,S673,11813,22,51,K,1
3588,S673,15141,44,44,K,1
3589,S673,14739,26,37,E,1
3590,S673,13737,8,29,K,1
3591,S673,15195,64,42,E,1
3592,S674,17212,26,32,E,1
3593,S674,8035,49,50,K,0
3594,S674,11414,39,E,1
3595,S674,11745,77,32,E,1
3596,S674,15863,45,26,E,1
3597,S677,9032,16,41,E,0
3598,S677,15125,97,67,E,1
3599,S677,18095,22,35,E,1
3600,S677,14855,77,40,E,1
3601,S677,16295,64,31,K,1
3602,S677,13020,01,30,K,1
3603,S678,8825,34,28,E,1
3604,S678,9009,43,25,E,1
3605,S678,8825,34,29,E,1
3606,S678,9531,12,35,E,0
3607,S678,6457,25,29,K,1
3608,S678,9486,27,36,E,0
3609,S678,8700,18,31,E,0
3610,S678,8752,01,21,E,1
3611,S678,9141,93,34,E,0
3612,S679,20230,27,40,K,1
3613,S679,10459,7,37,E,1
3614,S679,8273,86,43,K,0
3615,S679,8297,91,30,E,1
3616,S68,5034,26,67,E,0
3617,S684,17419,37,49,K,1
3618,S684,13560,24,30,E,1
3619,S684,16076,21,35,K,1
3620,S684,8376,39,38,K,0
3621,S684,13654,71,52,K,1
3622,S685,11906,21,46,E,1
3623,S685,23282,33,31,E,1
3624,S69,16438,19,48,E,1
3625,S69,18649,19,44,E,1
3626,S69,8147,8,53,E,0
3627,S69,12723,53,38,E,1
3628,S69,14195,46,53,E,1
3629,S69,18891,24,33,E,1
3630,S69,16272,62,29,E,1
3631,S69,13160,09,31,E,1
3632,S691,16132,87,42,E,1
3633,S691,9724,93,54,E,0
3634,S691,13750,26,27,E,1
3635,S694,11429,57,52,E,1
3636,S697,10028,08,35,E,1
3637,S698,12076,99,54,E,1
3638,S698,11677,62,47,E,1
3639,S698,22503,28,43,K,1
3640,S698,15712,07,49,E,1
3641,S698,11535,55,33,E,1
3642,S698,9417,97,29,E,1
3643,S698,9071,59,25,E,1
3644,S699,24829,65,46,E,1
3645,S699,17410,07,51,E,1
3646,S699,9474,99,49,E,0
3647,S699,6069,03,63,K,0
3648,S699,13503,61,36,E,1
3649,S7,8047,5,42,E,0
3650,S7,11397,18,44,E,1
3651,S7,13284,47,45,E,1
3652,S7,5217,12,56,K,0
3653,S7,6272,34,61,E,0
3654,S7,14952,22,58,E,0
3655,S71,11978,38,57,E,1
3656,S71,10232,76,68,E,1
3657,S71,14409,78,36,E,1
3658,S71,10220,45,39,E,1
3659,S71,8838,17,58,E,0
3660,S71,12353,3,44,E,1
3661,S71,11527,98,35,E,1
3662,S71,11465,78,38,E,1
3663,S71,11468,88,30,E,1
3664,S71,13000,69,43,E,1
3665,S71,11799,86,35,E,1
3666,S71,12183,25,48,E,1
3667,S71,10750,63,34,E,1
3668,S71,12828,12,26,E,1
3669,S71,8559,22,34,E,0
3670,S76,14180,18,41,E,1
3671,S76,9848,66,32,K,0
3672,S76,7994,81,41,E,0
3673,S76,19904,03,35,K,1
3674,S76,12049,12,30,E,1
3675,S77,10449,52,54,E,1
3676,S77,5500,35,48,E,0
3677,S77,7412,22,45,E,0
3678,S78,13074,31,34,E,1
3679,S79,15149,16,66,E,0
3680,S79,11576,19,60,E,1
3681,S79,22111,89,44,E,1
3682,S79,19990,38,51,E,1
3683,S79,10079,98,37,K,1
3684,S79,16915,05,33,E,1
3685,S79,14207,77,28,K,1
3686,S79,11527,36,K,1
3687,S79,9380,51,45,E,0
3688,S79,8273,39,28,E,1
3689,S79,13908,74,26,E,1
3690,S71,17856,29,58,K,1
3691,S71,14147,94,47,E,1
3692,S71,6015,64,71,K,0
3693,S71,16763,17,34,E,1
3694,S71,10318,3,62,E,1
3695,S71,13309,97,28,E,1
3696,S711,13637,12,53,E,1
3697,S711,10703,82,39,E,1
3698,S711,7956,85,53,K,0
3699,S711,13787,71,55,E,1
3700,S711,18975,45,31,E,1
3701,S711,18350,32,43,E,1
3702,S711,14812,29,33,E,1
3703,S711,15232,18,34,E,1
3704,S711,24161,76,29,E,1
3705,S711,7064,94,40,E,0
3706,S711,26286,55,28,E,1
3707,S712,10806,95,59,E,1
3708,S713,18123,4,63,K,1
3709,S713,10634,64,67,E,0
3710,S713,14718,01,45,E,1
3711,S714,12816,47,41,K,1
3712,S714,17279,42,49,E,1
3713,S714,30718,12,43,K,1
3714,S714,11214,47,55,E,1
3715,S714,6806,51,33,E,0
3716,S715,8702,27,35,E,0
3717,S715,6100,34,E,0
3718,S716,22185,43,56,E,0
3719,S716,7565,25,38,E,0
3720,S716,8261,36,60,E,0
3721,S716,8832,79,32,E,0
3722,S717,92562,75,35,E,1
3723,S72,6940,84,40,E,0
3724,S72,58246,23,57,E,1
3725,S726,13780,56,36,E,1
3726,S726,112469,21,50,E,1
3727,S726,13781,2,46,E,1
3728,S728,13832,58,28,E,1
3729,S729,6024,03,62,E,0
3730,S729,12989,17,47,E,1
3731,S729,11474,62,53,E,1
3732,S73,7906,39,52,E,0
3733,S73,8568,6,58,E,0
3734,S73,5242,21,65,E,0
3735,S73,12224,4,35,E,1
3736,S731,10419,85,60,E,0
3737,S731,10009,02,59,E,0
3738,S731,6702,13,71,E,0
3739,S733,8995,56,65,E,0
3740,S733,7274,62,61,E,0
3741,S733,8165,97,48,E,0
3742,S734,16858,21,59,E,1
3743,S734,12615,76,57,E,1
3744,S734,7897,06,53,E,0
3745,S734,13143,56,28,E,1
3746,S743,5306,28,66,E,0
3747,S743,13755,7,45,E,1
3748,S743,9161,64,46,E,0
3749,S743,12152,32,38,E,1
3750,S743,9704,77,38,E,0
3751,S743,8582,85,30,E,1
3752,S745,5448,83,64,E,0
3753,S745,11545,16,43,E,1
3754,S745,8931,11,32,E,0
3755,S746,15717,49,62,E,1
3756,S746,13051,65,56,E,1
3757,S746,12207,26,35,E,1
3758,S746,11668,67,33,E,1
3759,S747,5618,15,62,E,0
3760,S747,17783,93,28,K,1
3761,S747,10108,89,45,E,1
3762,S749,26409,72,53,K,1
3763,S749,36761,47,53,E,1
3764,S749,23468,24,69,E,1
3765,S749,7154,59,63,E,0
3766,S749,22873,97,71,E,1
3767,S749,25311,07,36,E,0
3768,S749,9139,22,37,E,0
3769,S749,11845,34,43,E,1
3770,S749,10301,91,39,E,1
3771,S749,9536,47,30,E,1
3772,S749,9389,45,41,E,0
3773,S749,10095,16,35,E,1
3774,S749,9685,89,34,K,0
3775,S749,9332,46,36,K,0
3776,S749,9336,8,29,E,1
3777,S749,21925,30,E,1
3778,S749,9595,25,33,E,0
3779,S749,9624,13,46,K,0
3780,S754,9913,39,64,E,0
3781,S754,12121,75,47,E,1
3782,S754,8069,94,53,E,0
3783,S771,9423,85,47,E,0
3784,S771,10585,48,33,E,1
3785,S772,14292,05,31,E,1
3786,S774,7607,61,39,K,0
3787,S775,6051,01,72,E,0
3788,S776,10865,9,59,E,1
3789,S776,7746,58,58,E,0
3790,S776,15004,4,39,E,1
3791,S778,24644,61,51,E,1
3792,S778,12796,98,51,E,1
3793,S778,15552,36,36,E,1
3794,S778,13398,78,57,E,1
3795,S78,25160,63,45,E,1
3796,S781,12610,54,56,E,1
3797,S781,7183,95,69,E,0
3798,S781,11693,9,57,E,1
3799,S781,11072,92,35,E,1
3800,S781,13023,8,32,K,1
3801,S782,11600,50,E,1
3802,S782,13625,91,36,E,1
3803,S782,13482,67,29,K,1
3804,S783,37587,97,47,E,1
3805,S783,7702,69,62,K,0
3806,S783,12643,22,39,E,1
3807,S783,11487,14,53,E,1
3808,S783,8388,04,31,E,0
3809,S783,15725,33,K,1
3810,S783,8491,28,29,K,1
3811,S783,10450,8,32,E,1
3812,S784,17218,89,52,E,1
3813,S784,41645,97,62,E,1
3814,S784,9154,49,57,E,0
3815,S784,6312,53,38,E,0
3816,S784,11226,54,48,E,1
3817,S784,14860,14,56,K,1
3818,S784,9056,85,45,E,0
3819,S784,10570,21,35,K,1
3820,S784,8983,73,35,E,0
3821,S784,11537,05,30,E,1
3822,S784,11362,23,32,K,1
3823,S784,11537,05,31,K,1
3824,S784,11537,05,43,K,1
3825,S784,8910,68,44,K,0
3826,S784,9237,96,32,E,0
3827,S785,5408,75,62,E,0
3828,S785,9528,77,61,E,0
3829,S785,17758,13,44,E,1
3830,S786,7393,01,64,E,0
3831,S786,7077,78,46,E,0
3832,S787,14454,21,50,E,1
3833,S787,14605,35,49,E,1
3834,S787,14441,11,41,E,1
3835,S787,14922,4,43,E,1
3836,S787,18413,29,37,E,1
3837,S787,14512,15,35,E,1
3838,S787,14767,03,37,E,1
3839,S787,14489,74,37,E,1
3840,S787,14504,38,40,E,1
3841,S787,14179,87,39,E,1
3842,S787,13276,74,29,E,1
3843,S787,13381,12,31,E,1
3844,S787,13330,4,32,E,1
3845,S787,14473,1,31,E,1
3846,S787,13829,3,27,E,1
3847,S787,14247,07,36,E,1
3848,S787,14044,26,40,E,1
3849,S787,13475,5,26,E,1
3850,S787,5810,1,32,E,0
3851,S787,18413,8,31,E,1
3852,S787,15859,61,32,E,1
3853,S787,13449,26,38,K,1
3854,S787,13291,81,25,E,1
3855,S787,16192,77,32,E,1
3856,S787,10526,07,32,E,1
3857,S787,10024,76,31,E,1
3858,S787,12692,95,30,E,1
3859,S787,9817,01,28,E,1
3860,S787,10898,54,30,E,1
3861,S787,14820,28,34,E,1
3862,S787,17688,97,29,E,1
3863,S789,12824,5,28,E,1
3864,S79,18395,11,60,E,1
3865,S79,7301,41,60,E,0
3866,S79,14376,07,38,E,1
3867,S79,13042,32,26,E,1
3868,S791,15046,67,38,E,1
3869,S792,7489,16,53,E,0
3870,S792,12780,91,42,E,1
3871,S792,12950,67,25,E,1
3872,S793,7884,8,47,K,0
3873,S793,13519,78,30,K,1
3874,S794,10065,74,43,E,1
3875,S794,15871,76,50,E,1
3876,S794,17249,08,58,E,1
3877,S794,10771,15,66,E,1
3878,S794,10362,47,50,E,1
3879,S794,16147,22,35,E,1
3880,S794,15900,28,42,E,1
3881,S794,10095,95,39,E,1
3882,S794,15157,71,32,E,1
3883,S794,19955,88,36,E,1
3884,S794,17600,62,30,E,1
3885,S794,11663,01,33,E,1
3886,S794,20781,46,43,E,1
3887,S794,10133,18,34,E,1
3888,S794,18022,02,48,E,1
3889,S794,10646,68,36,E,1
3890,S794,10000,68,43,E,1
3891,S794,7812,37,28,E,1
3892,S794,16040,65,31,K,1
3893,S794,15931,68,31,E,1
3894,S794,9423,03,32,K,0
3895,S794,9040,09,37,K,0
3896,S794,18935,7,32,E,1
3897,S794,15077,36,29,E,1
3898,S794,11648,42,28,E,1
3899,S794,23853,66,28,E,1
3900,S795,12180,03,44,K,1
3901,S795,5604,29,53,K,0
3902,S795,15057,91,36,E,1
3903,S796,9922,89,34,E,0
3904,S796,13438,98,36,E,1
3905,S796,5600,35,E,0
3906,S797,18345,59,42,E,1
3907,S797,15116,7,30,K,1
3908,S797,5443,04,34,E,0
3909,S797,16350,24,33,E,1
3910,S797,13382,75,30,E,1
3911,S797,14323,42,31,K,1
3912,S797,10123,19,30,K,1
3913,S797,9105,54,44,E,0
3914,S797,11708,05,32,E,1
3915,S797,8432,31,38,E,0
3916,S798,9254,57,66,E,0
3917,S798,13731,55,34,E,1
3918,S798,13685,48,37,E,1
3919,S81,16778,81,62,K,1
3920,S81,12134,55,58,E,1
3921,S81,13265,49,54,E,1
3922,S81,11842,35,41,E,1
3923,S81,12604,64,38,E,1
3924,S81,16187,86,44,K,1
3925,S81,11848,56,35,E,1
3926,S81,8962,14,26,E,1
3927,S81,8766,62,31,E,0
3928,S81,10662,18,31,E,1
3929,S81,10930,14,41,K,1
3930,S81,22222,45,31,E,1
3931,S81,5800,06,26,K,1
3932,S81,9314,86,26,K,1
3933,S81,9606,25,43,E,0
3934,S81,9357,95,32,E,0
3935,S81,9204,5,33,K,0
3936,S82,12557,42,K,1
3937,S82,17537,09,61,E,1
3938,S82,12831,44,48,K,1
3939,S82,5219,7,68,K,0
3940,S82,10112,43,53,E,1
3941,S82,13789,94,30,E,1
3942,S82,11297,8,36,K,1
3943,S82,21453,33,27,K,1
3944,S82,6916,59,23,K,1
3945,S83,19378,79,35,E,1
3946,S83,8180,7,42,E,0
3947,S84,10462,23,46,E,1
3948,S84,12624,4,47,E,1
3949,S84,9725,45,E,0
3950,S84,8122,75,71,E,0
3951,S84,10747,27,39,E,1
3952,S84,12275,93,48,E,1
3953,S84,8369,97,27,E,1
3954,S86,15742,92,49,E,1
3955,S86,11659,9,32,K,1
3956,S86,14337,55,62,E,1
3957,S86,11920,52,41,E,1
3958,S88,15481,35,37,E,1
3959,S88,16122,05,37,K,1
3960,S88,14139,5,31,E,1
3961,S88,15231,24,38,E,1
3962,S88,7434,1,50,E,0
3963,S88,14584,17,31,E,1
3964,S89,16366,57,34,E,1
3965,S81,16574,81,51,E,1
3966,S81,15883,05,63,E,1
3967,S81,12903,4,40,E,1
3968,S81,16226,21,50,E,1
3969,S81,14428,7,56,E,1
3970,S81,12118,03,30,E,1
3971,S81,13183,58,28,K,1
3972,S81,14977,07,30,E,1
3973,S81,20371,53,30,E,1
3974,S81,17602,95,40,E,1
3975,S81,13684,01,33,E,1
3976,S81,8267,99,23,E,1
3977,S81,12819,12,25,E,1
3978,S812,24306,23,46,E,1
3979,S812,27068,4,51,E,1
3980,S812,13398,51,49,E,1
3981,S812,12203,66,54,E,1
3982,S812,17873,18,43,E,1
3983,S812,13366,74,56,K,1
3984,S812,8345,05,31,E,0
3985,S812,15028,5,30,E,1
3986,S813,23241,84,53,E,1
3987,S813,14760,54,35,E,1
3988,S813,13028,61,40,E,1
3989,S813,13186,91,31,E,1
3990,S817,19794,94,55,K,1
3991,S817,36928,27,58,K,1
3992,S817,12641,7,52,K,1
3993,S817,10024,5,39,E,1
3994,S817,9008,22,45,E,0
3995,S817,8927,89,40,E,0
3996,S817,9111,19,34,K,0
3997,S817,25218,48,33,K,1
3998,S817,8000,40,E,0
3999,S817,25477,48,42,K,1
4000,S818,31258,61,63,E,1
4001,S818,22122,42,50,E,1
4002,S818,10088,17,41,E,1
4003,S819,5026,19,49,E,0
4004,S819,20516,03,37,E,1
4005,S819,11851,33,35,E,1
4006,S819,13012,7,33,E,1
4007,S819,11156,88,28,E,1
4008,S82,13448,78,30,E,1
4009,S82,8690,97,25,E,1
4010,S821,15068,5,47,E,1
4011,S821,7200,32,E,0
4012,S821,13844,99,31,E,1
4013,S821,11949,88,26,E,1
4014,S822,9128,9,32,K,0
4015,S822,12812,38,41,E,1
4016,S822,25420,77,28,E,1
4017,S823,9303,88,70,E,0
4018,S823,11461,09,38,K,1
4019,S824,8516,56,66,E,0
4020,S824,9219,72,58,E,0
4021,S824,17104,29,43,E,1
4022,S824,14481,85,30,E,1
4023,S824,11248,72,31,K,1
4024,S824,14065,91,28,E,1
4025,S827,15447,68,25,E,1
4026,S829,10757,44,64,E,1
4027,S829,8525,89,61,E,0
4028,S829,17779,97,57,E,1
4029,S829,17060,31,56,K,1
4030,S829,12495,46,60,E,1
4031,S829,9146,13,60,E,0
4032,S829,10499,04,36,E,1
4033,S829,9828,44,34,E,0
4034,S836,11303,32,53,E,1
4035,S836,14512,75,45,K,1
4036,S836,14561,8,41,E,1
4037,S836,9133,62,41,E,0
4038,S837,10523,9,53,E,1
4039,S837,12888,78,36,K,1
4040,S837,14588,25,52,K,1
4041,S837,15326,87,65,E,1
4042,S837,14314,51,32,E,1
4043,S837,9222,92,48,K,0
4044,S837,9664,27,39,K,0
4045,S837,11510,4,31,E,1
4046,S837,9579,05,49,E,0
4047,S84,17627,28,48,E,1
4048,S84,18021,29,44,K,1
4049,S84,22442,07,61,E,1
4050,S84,20732,23,56,E,1
4051,S84,14414,33,57,K,1
4052,S84,17362,4,32,K,1
4053,S84,18928,47,48,E,0
4054,S84,11013,62,40,K,1
4055,S84,17091,91,54,E,1
4056,S84,26989,52,32,E,1
4057,S84,10871,71,31,E,1
4058,S84,12918,42,38,K,1
4059,S84,10317,84,31,E,1
4060,S84,9020,71,48,K,0
4061,S84,9253,83,31,E,0
4062,S84,8904,69,29,E,1
4063,S84,8956,83,31,E,0
4064,S847,12271,39,50,K,1
4065,S847,10767,04,64,K,0
4066,S847,10777,17,50,E,1
4067,S849,9925,77,52,E,0
4068,S849,11380,34,55,E,1
4069,S849,8394,83,43,E,0
4070,S849,18080,82,68,E,0
4071,S849,7964,66,33,E,0
4072,S849,10757,55,34,E,1
4073,S853,9824,7,58,E,0
4074,S853,6759,23,66,E,0
4075,S853,8860,65,E,0
4076,S853,19576,33,60,E,1
4077,S853,5615,97,32,E,0
4078,S853,8850,31,K,0
4079,S855,13790,72,36,E,1
4080,S856,15391,3,50,E,1
4081,S856,8290,17,28,E,1
4082,S856,12681,56,32,E,1
4083,S856,12263,66,24,E,1
4084,S856,14663,38,32,E,1
4085,S859,14703,55,61,E,1
4086,S859,18413,31,52,E,1
4087,S859,19420,99,39,E,1
4088,S867,14747,85,33,E,1
4089,S867,12943,32,29,E,1
4090,S867,13310,72,30,K,1
4091,S867,15123,81,28,E,1
4092,S867,11544,07,25,K,1
4093,S867,23068,22,27,E,1
4094,S876,13477,04,43,E,1
4095,S877,7940,12,56,E,0
4096,S877,7595,78,62,E,0
4097,S877,14586,31,36,E,1
4098,S877,17844,39,E,1
4099,S877,9271,11,34,K,0
4100,S878,16069,09,37,E,1
4101,S878,15850,8,48,E,1
4102,S878,22262,23,29,E,1
4103,S878,13927,17,31,K,1
4104,S878,12746,87,34,E,1
4105,S879,13935,76,31,E,1
4106,S879,6079,13,24,E,1
4107,S88,15312,35,55,E,1
4108,S88,8101,65,31,E,0
4109,S883,21882,59,59,E,1
4110,S884,14082,82,38,K,1
4111,S884,13863,99,31,E,1
4112,S884,8737,3,32,K,0
4113,S884,6342,97,26,K,1
4114,S886,8967,81,58,E,0
4115,S886,10683,86,46,E,1
4116,S886,13680,36,33,K,1
4117,S886,8079,9,47,E,0
4118,S889,8663,05,50,E,0
4119,S889,8231,79,39,E,0
4120,S889,18900,52,E,1
4121,S889,5500,35,52,E,0
4122,S889,8992,67,38,E,0
4123,S889,8882,22,36,E,0
4124,S889,7263,52,41,E,0
4125,S889,6709,13,46,E,0
4126,S889,10518,34,E,1
4127,S89,6828,34,63,E,0
4128,S89,8102,68,34,E,0
4129,S893,18035,68,44,E,1
4130,S893,11754,41,33,K,1
4131,S893,11641,77,36,E,1
4132,S894,6659,53,59,E,0
4133,S894,15800,34,53,E,1
4134,S894,20456,64,52,E,1
4135,S894,14410,71,47,E,1
4136,S894,14479,21,40,E,1
4137,S894,15010,44,49,E,1
4138,S894,14179,56,47,E,1
4139,S894,18987,43,E,1
4140,S894,14473,79,36,E,1
4141,S894,15371,16,48,E,1
4142,S894,14752,47,35,E,1
4143,S894,11401,71,53,E,1
4144,S894,15867,34,47,E,1
4145,S894,10452,06,41,E,1
4146,S894,17838,94,32,E,1
4147,S894,11242,15,31,E,1
4148,S894,24076,05,29,K,1
4149,S894,9097,72,29,E,1
4150,S894,15105,12,32,E,1
4151,S894,14207,29,50,E,1
4152,S894,14105,97,31,E,1
4153,S894,14763,79,32,E,1
4154,S894,13564,01,30,E,1
4155,S894,14417,66,33,E,1
4156,S894,13088,6,31,E,1
4157,S894,14557,91,29,E,1
4158,S894,13766,99,29,E,1
4159,S894,15994,55,27,E,1
4160,S894,13586,97,28,E,1
